DKFFE,DKYE,DKLL,DKNX,DKQS,DKWC
300000,34906.49,2.979,22,242,26.465031682535482
140000,122051.32,2.708,25,55,0.12925347818236332
255000,201049.235,2.708,23,78,25.85185613296926
265000,242991.975,2.979,25,38,0.03452941603609361
150000,53350.35,2.708,27,238,17.42999032773514
125000,57011.57,2.979,9,63,14.55973945754522
125000,101884.785,2.708,23,69,1.5317913972685346
150000,144197.215,2.708,19,12,0.015578048361930996
350000,245486.135,2.708,6,23,25.218766888603568
300000,281917.16,2.979,25,28,0.012525303871370852
150000,141000.0,2.979,15,14,6.864262347808108
180000,157730.005,2.708,19,37,53.05119325162377
125000,110416.62,2.708,30,65,1.9272572955524083
150000,92385.235,2.979,11,57,19.279460176447174
150000,139500.0,2.708,18,20,6.273545558622573
110000,100350.9,2.708,30,50,18.13288223251584
250000,217784.43,2.708,18,36,1.4634475281927735
150000,136875.0,2.708,28,45,18.651211962016532
300000,251362.62,2.708,26,72,27.99311409384245
88000,33213.365,2.979,14,114,11.470523062358552
115000,84812.605,2.708,25,105,1.6583290359267266
175000,171466.23,2.979,20,7,0.016820456483401358
300000,298349.995,2.708,28,3,0.0047664561425335705
70000,61340.055,2.708,19,37,20.022408486744098
125000,107168.355,2.708,26,64,7.288710485197953
125000,95626.92,2.708,30,121,0.674676144233672
129500,74184.11,2.708,30,197,5.758943159322371
100000,93749.995,2.292,5,4,2.111367595149204
300000,246315.545,2.708,20,56,0.11851525865495205
233500,196918.255,2.708,29,81,5.87635398315615
200000,183918.365,2.708,30,46,0.10916466428898275
325000,293907.415,2.708,28,49,0.031002379138953984
125000,105142.475,2.708,29,82,1.3766369303193642
250000,196088.665,2.708,22,75,33.84523612904013
300000,166798.72,2.979,17,106,42.63197669084184
150000,147603.55,2.708,16,4,0.0009412939834874123
175000,115927.535,2.708,10,45,0.09226340355235152
150000,140512.38,2.708,6,5,11.779502515855711
300000,149847.32,2.708,17,116,5.988101869501406
110000,91055.59,2.979,30,96,11.551454787011608
150000,144126.06,2.708,20,13,0.02388429272104986
115000,114621.435,2.708,30,2,0.004820561647647992
250000,223525.375,2.708,25,46,0.03570124413818121
150000,145043.24,2.708,20,11,0.020504767744569108
150000,135224.555,2.708,16,24,0.013836937985615805
250000,242860.74,2.708,30,17,0.021253334154607728
125000,71814.595,2.708,11,62,3.446008385566529
350000,316186.53,2.708,29,52,0.12368078710278496
225000,4266.12,2.292,5,59,257.29955533394286
235000,207056.12,2.708,27,57,5.119490361306816
150000,141500.86,2.708,30,33,0.026187851675786078
160000,139403.995,2.708,12,22,3.211969915922964
295000,236987.565,2.708,15,43,0.08504739496856928
300000,233521.595,2.708,19,64,7.503510680515319
300000,254404.105,2.708,14,31,19.2848867206485
150000,143279.485,2.708,17,12,0.0008157467818818986
150000,45576.68,2.708,28,262,0.16012571017199662
100000,743.845,2.708,14,167,4.167742807780769
300000,270796.805,2.708,30,55,0.060465103306341916
278500,217956.4,2.708,20,67,1.594704706018092
140000,95836.005,2.979,25,126,13.698488979207468
230000,214666.64,2.979,13,13,23.838445921050152
150000,149519.23,2.708,19,1,4.3642038716352545
200000,190095.845,2.708,30,29,0.06983683939324692
125000,111874.325,2.708,30,59,0.13630003156140447
120000,103912.955,2.979,11,21,2.470245055970736
100000,94864.525,2.979,25,24,0.006470130814705044
80000,41628.145,2.708,13,83,13.095903280329367
295000,253583.975,2.979,27,69,30.48071341009927
150000,134500.0,2.979,24,44,24.429173560347408
100000,70916.565,2.708,24,109,6.267527425705339
75000,73115.325,2.708,30,15,0.006430826804717071
150000,127313.465,2.979,26,70,13.182609130832134
300000,185961.7,2.708,27,158,47.306663083611056
131000,105218.96,2.708,22,69,7.905903640683391
230000,174416.57,2.708,30,124,39.35170044284314
300000,266250.0,2.979,23,45,10.03122088155942
150000,132037.45,2.708,16,29,13.677508928085444
200000,140359.305,2.708,22,100,41.17516627802979
75000,56562.5,2.708,15,53,5.719749894014967
110000,102170.785,2.708,30,41,0.06521858186169993
86500,81831.23,2.708,21,19,0.03467450193420518
185000,129397.365,2.708,27,130,4.771119374840055
300000,206894.655,2.979,30,157,0.7204883827071171
213000,176347.09,2.708,20,54,0.11752617455204017
150000,148275.86,2.708,24,5,7.821014134940924
180000,141750.0,2.708,30,111,2.505632625427097
300000,274166.615,2.979,19,27,21.18084410834126
300000,283214.27,2.708,29,31,0.06084710150025785
156000,137943.675,2.708,25,50,0.08863933171960525
240000,218000.055,2.979,10,13,58.74366362209548
150000,139703.36,2.708,21,24,0.036444250465137884
150000,143449.34,2.979,21,16,0.009751384321134537
118500,117717.7,2.708,30,4,0.001121463137678802
300000,243380.725,2.708,30,100,71.1248706743354
175000,140000.08,2.708,22,70,0.9716560925007798
125000,109885.735,2.979,10,17,0.0013299603742780164
155000,140206.54,2.708,30,54,0.017524902301374823
250000,228966.135,2.708,30,48,0.05294501857133582
150000,148430.035,2.708,29,6,0.010870216618059203
150000,128218.495,2.708,28,72,10.568175374995917
107500,100359.055,2.979,19,21,0.04031078804109711
170000,148389.665,2.708,22,46,0.014766159001737833
284500,234712.57,2.708,10,24,24.948314070876222
300000,265324.595,2.708,16,28,10.203553860192187
150000,0.0,2.979,12,144,4.409230314195156e-09
290000,257777.8,2.708,23,43,12.30999927391531
300000,295454.55,2.979,13,3,8.603581901814323
125000,107787.845,2.708,26,62,7.228709544360754
195000,164594.225,2.708,23,59,0.13138382334727794
150000,87060.745,2.708,20,120,4.553463478019694
231500,226865.06,2.708,30,12,0.02207264184835367
300000,274999.97,2.708,17,22,20.051548450428527
194000,161295.185,2.708,20,53,15.133999690035125
150000,146565.915,2.708,29,13,0.022373664658516645
150000,148440.21,2.979,25,5,0.013157610228518024
125000,111762.695,2.708,25,46,0.025350622076075524
200000,154808.77,2.708,15,49,0.12229992795619182
256500,244068.41,2.708,29,27,0.005991049256408587
300000,289973.675,2.708,17,9,13.438561590912286
175000,133437.595,2.708,30,122,42.014451372262556
150000,125037.645,2.979,8,18,0.026870694986428134
150000,92204.185,2.979,30,186,3.0909402636025334
150000,131946.315,2.708,24,49,26.81212060264079
300000,280528.105,2.979,20,22,0.046209449181333184
132500,117307.375,2.708,28,58,0.043743650006945245
300000,297537.78,2.708,26,4,0.0023825798998586833
100000,92698.89,2.708,30,42,0.06709407891321462
105000,98437.5,2.708,27,31,12.481899280726793
300000,254687.5,2.979,16,37,1.3239548640558496
300000,274258.89,2.708,27,42,0.08855950779980049
122000,50199.88,2.708,25,204,1.2577551196009154
200000,186496.47,2.708,30,39,0.09998161598923616
120000,98674.405,2.708,14,36,9.32850440366019
160000,154666.66,2.979,23,14,12.298944118723739
150000,147175.565,2.979,25,9,0.022809469315689057
150000,76843.085,2.708,16,106,8.575143658497836
132000,129249.99,2.979,10,3,8.249367207768955
150000,137961.125,2.979,20,27,0.038239439396420494
300000,103519.42,2.979,14,119,64.50839019408158
125000,124652.78,2.708,21,1,0.7063984728883952
137000,132410.63,2.708,17,9,4.544640206819167
200000,180663.385,2.708,27,47,0.04789280871045776
100000,63333.26,2.708,11,54,15.27180205663899
145000,127744.555,2.708,28,60,8.376002028366202
125000,95618.44,2.708,22,81,5.463158434373327
150000,134190.105,2.708,20,34,0.05398850259371102
300000,287500.0,2.979,27,22,11.696657053369563
250000,209460.18,2.708,26,72,14.657595078169834
300000,289565.92,2.708,23,14,0.02622711582807824
95000,75208.25,2.708,12,35,15.894597168196924
250000,119061.39,2.708,15,105,24.529813164132065
120000,111993.87,2.708,24,28,0.03935053135501221
350000,288286.265,2.708,29,90,2.7928515468956903
289500,269263.235,2.708,22,26,0.044660836982075125
150000,124999.92,2.708,13,31,6.70797702667187
125000,107383.24,2.708,12,24,12.567650409473572
145000,97874.935,2.708,8,34,16.91242290806258
150000,111751.955,2.708,27,113,2.3487943959917175
200000,117221.84,2.708,18,105,8.004436604926013
150000,149633.87,2.708,23,1,0.00096692587248981
300000,270000.0,2.708,26,46,10.492462632653769
90000,85178.22,2.979,25,25,0.012729943846352398
294500,279667.335,2.979,30,31,0.0574433229630813
125000,110416.725,2.708,30,65,1.822257295541931
150000,135336.37,2.708,28,50,0.09659552064840682
60000,59901.375,2.708,30,1,0.0012085565831512213
125000,110947.065,2.708,24,46,8.597767663377454
250000,90520.84,2.708,28,246,41.220146514082444
350000,304305.66,2.708,26,59,3.8315969799296
150000,148662.75,2.708,20,3,0.003895423753419891
290000,269359.09,2.708,30,41,0.08033282961696386
59500,58508.33,2.708,30,10,1.6446296467984212
300000,279166.65,2.979,30,42,18.2502159147989
150000,138362.055,2.708,21,27,6.5507514237833675
300000,194230.875,2.708,6,27,54.77049737350899
75000,40000.0,2.708,13,81,3.4893540215925896
300000,265000.0,2.979,19,36,55.37610867858166
300000,276666.62,2.708,21,27,70.59150284755742
105000,96946.61,2.708,30,44,0.07833160870359279
225000,102129.4,2.708,14,101,4.671224022371462
94500,90653.585,2.708,30,24,0.014581007053493522
250000,185416.77,2.708,13,47,21.979681316792266
125000,101761.68,2.708,20,58,6.511146290547913
300000,56000.27,2.708,22,227,20.247767870358075
350000,298084.43,2.708,20,47,0.0025344143505208194
250000,122400.525,2.708,26,191,25.45024292798189
209000,122620.32,2.708,27,169,1.7802582061704015
125000,96874.91,2.708,14,45,1.1812269214424305
135500,134319.77,2.708,29,5,0.01182080534636043
295000,109362.905,2.708,15,123,14.290830933940015
200000,184165.73,2.708,28,41,0.03719636009191163
135000,130445.83,2.708,30,20,0.03442926483694464
205000,156646.85,2.979,27,109,61.20394478063099
125000,103919.495,2.708,20,53,1.9363657796493499
111500,108698.13,2.708,30,15,0.003939504167647101
270000,204943.615,2.708,14,48,15.515982799843187
240000,212435.725,2.979,20,38,0.03279554957407527
250000,234722.21,2.708,28,32,19.692145754641388
160000,145032.895,2.708,30,53,0.0125762568495702
300000,226250.0,2.708,15,53,22.87899957605987
150000,143181.84,2.708,20,15,22.092496235884028
325000,299470.885,2.708,30,45,0.01089613331714645
300000,182860.57,2.708,15,81,20.080437935481314
250000,114100.99,2.708,10,70,5.891391219294746
300000,299166.665,2.708,21,1,1.7023563349503092
275000,193910.28,2.708,28,134,4.9867398462374695
85000,66406.18,2.708,6,17,9.284605170367286
150000,143619.2,2.979,25,20,0.059389163681771606
300000,258750.0,2.979,21,48,0.967626781668514
72500,57785.965,2.708,19,59,4.448515751981176
135000,0.0,2.708,8,96,9.822542779147625e-10
350000,294847.62,2.708,24,63,11.778055006871
100000,18333.415,2.292,5,50,698.6394948034504
150000,147913.515,2.979,10,2,0.004098380159121007
150000,140789.47,2.979,13,12,20.780391103297006
65000,48197.02,2.708,6,20,1.9830795746602234
150000,131249.985,2.979,27,62,15.980071595666232
120000,96296.32,2.708,10,27,6.54725502540532
300000,257558.28,2.708,16,34,0.5132213235774543
275000,221145.755,2.708,25,81,15.578864825482015
125000,108660.535,2.708,25,56,0.032726431236369535
105000,16790.48,2.708,17,178,23.42383576096472
190000,143291.765,2.708,15,53,14.391699731495464
95000,20057.945,2.292,5,48,0.07376121454581153
245000,226344.2,2.979,25,35,0.01703837772947736
250000,250000.0,2.708,30,1,410.9324643475993
210000,151375.0,2.708,20,84,10.896043136715889
150000,53983.42,2.979,9,73,4.978575591616391
225000,167500.0,2.708,8,27,5.310385212535039
150000,138150.135,2.979,29,45,16.669009579141857
250000,210024.455,2.708,10,22,0.9193047508888412
160000,98461.155,2.708,16,86,3.1826674368057866
300000,184980.52,2.708,12,62,3.5122793285991065
300000,134402.47,2.979,27,215,94.2310105751385
300000,236507.705,2.708,23,78,9.607183685875498
90000,59306.04,2.708,29,158,4.4805243267910555
182500,161133.45,2.708,21,40,23.82086662191432
300000,293333.32,2.708,17,6,0.6949868955416605
150000,137564.99,2.708,20,27,0.04270284902304411
130000,98697.72,2.708,15,52,0.02390965681115631
125000,60147.01,2.708,25,185,24.151743996066216
50000,49419.985,2.708,30,7,0.01403636674513109
50000,45886.455,2.708,30,47,0.08851517886068905
350000,107009.255,2.708,30,282,38.48752275542938
150000,149164.315,2.979,12,1,0.001495091535616666
300000,221709.52,2.708,17,65,22.225223881745478
79500,69307.875,2.708,25,55,0.08774534631811548
300000,288837.205,2.708,30,22,0.027755106915719807
250000,183333.36,2.521,5,17,375.78947454778245
145000,78928.61,2.708,24,159,1.9315356881998014
300000,264999.93,2.708,30,65,4.5834175093332306
150000,72350.595,2.708,30,228,18.271852912090253
300000,273000.0,2.979,25,41,4.317352448240854
200000,161666.59,2.708,27,88,0.082056922983611
250000,206122.55,2.708,20,55,0.0461098893720191
295000,204820.55,2.979,26,129,25.71156218528631
300000,186586.28,2.708,18,97,7.9065123068285175
300000,263541.725,2.979,29,67,16.481300674262457
150000,139347.02,2.979,20,24,0.031516341638052836
200000,150028.105,2.708,27,111,22.29604669022956
60000,58217.57,2.708,17,8,0.0044621112901950255
200000,149851.655,2.708,15,54,0.14171562681440264
300000,284593.55,2.979,25,24,0.005589607579167932
125000,106943.465,2.708,23,55,12.322513163235271
50000,44444.4,2.708,23,43,2.074137805851933
250000,195400.26,2.708,26,94,5.9693013482610695
250000,107849.495,2.708,16,121,14.411634617790696
100000,35344.665,2.708,21,181,10.62720085689216
50000,44191.885,2.708,15,26,0.019059360172832385
175000,156523.05,2.708,27,51,15.618483570026001
185000,0.0,2.708,8,96,1.346052158623934e-09
208500,206777.105,2.708,30,5,0.00048600780428387225
100000,96104.66,2.708,30,23,0.03289891059102956
110000,90444.48,2.979,29,94,9.405452680235612
150000,135525.78,2.708,11,15,0.7879471548367292
300000,277345.875,2.979,22,29,0.0285199576173909
300000,213241.44,2.708,21,92,5.567573146690847
150000,98623.915,2.979,15,73,7.043753994905273
150000,0.0,2.292,4,48,5.609763320535422e-09
235000,129249.91,2.708,26,173,45.46102690050611
250000,187046.545,2.708,14,50,17.465068795136176
125000,118750.04,2.708,23,20,11.774725383365876
290000,253526.855,2.708,26,57,0.02120107173686847
175000,146676.75,2.708,20,51,0.12987363466527313
125000,95195.305,2.708,11,36,11.016914784224355
150000,100055.76,2.708,29,155,30.875769518126617
300000,280434.11,2.708,25,29,0.03808253392344341
200000,76820.43,2.708,30,259,2.3639410317118745
350000,279999.92,2.708,22,70,2.1833121849922463
300000,264655.13,2.708,18,33,51.84374001703691
150000,139309.475,2.979,24,31,0.07727677514776587
150000,73284.85,2.708,30,226,6.060445960771176
270000,210681.805,2.708,14,44,2.6028715505672153
150000,114753.27,2.708,17,59,0.021004232432460412
232500,209867.575,2.708,30,55,0.004264544928446412
150000,143634.985,2.708,22,16,0.01918214891338721
250000,147047.61,2.708,21,125,19.718319626001175
150000,103937.14,2.708,19,86,2.607686404371634
300000,249999.94,2.708,13,31,13.315954053337919
280000,273241.3,2.708,25,11,0.0020865590195171535
100000,39285.775,2.708,25,209,28.96109729033924
275000,256666.64,2.979,13,13,28.507707079523243
105000,104188.165,2.708,27,4,2.791031033237232
75000,13221.9,2.708,23,240,7.612535371834383
300000,192532.785,2.708,21,111,52.58970594868879
205000,199390.815,2.979,25,13,0.042773993307491764
150000,138205.505,2.708,19,24,2.5319115002057515
104500,101874.035,2.708,30,15,0.006539714653627016
350000,298239.125,2.708,22,53,0.028635865775868297
235000,219741.96,2.708,16,16,6.532725900353398
140000,133030.845,2.979,20,17,0.01472643914166838
125000,68576.425,2.708,12,72,10.070805352050229
112500,99636.455,2.708,27,55,6.360683297680225
209000,171263.925,2.708,9,22,34.8412922481657
74500,73881.155,2.979,25,4,0.006394785770680755
150000,142296.845,2.979,25,24,0.06720519621740095
150000,139865.84,2.708,25,30,0.014278785383794457
125000,47630.745,2.708,27,231,3.7554681535693817
200000,169869.97,2.708,30,82,9.478200672398088
140000,110237.81,2.708,22,74,2.6881687947170576
75000,10000.0,2.292,4,42,168.20610674109412
110000,108907.775,2.708,30,6,0.00870273531472776
115000,114049.735,2.708,30,5,0.013085807659081183
150000,100258.545,2.708,24,122,12.581727302065701
125000,101882.445,2.708,23,69,3.871791397265042
195000,165000.0,2.979,11,24,6.433547438937239
300000,260135.415,2.708,26,60,17.83451938876533
104000,100372.86,2.979,20,12,0.0040332454518647864
300000,265379.895,2.708,22,42,8.082060903252568
150000,97466.715,2.708,26,141,13.209721600389457
125000,110761.52,2.708,23,44,1.5570426155318273
125000,82120.635,2.708,22,113,4.544459545111749
150000,119998.945,2.708,22,70,1.956419507827377
150000,132083.405,2.708,23,46,6.372471720504109
300000,225437.82,2.708,24,95,25.41998169326689
145000,57869.555,2.979,29,248,11.47814920271776
200000,182666.71,2.979,15,20,22.267699622985674
300000,296429.185,2.708,20,4,0.007910035317763686
124000,120586.875,2.708,27,14,0.02726095967227593
150000,107210.53,2.708,6,22,14.08832453310606
350000,312935.545,2.708,25,46,0.06998174177715555
225000,172135.19,2.708,13,43,2.6138213780068327
139000,134791.37,2.708,30,18,0.039394718391122296
250000,222298.97,2.708,30,62,0.05481927140499465
267500,253160.22,2.708,25,24,0.013618649769341573
250000,222916.71,2.708,25,47,4.28013732668478
200000,179478.15,2.708,29,55,0.02511951170163229
125000,58794.345,2.708,29,223,3.779001088543737
121500,116767.135,2.708,30,23,0.01307217637076974
52500,0.0,2.708,8,96,3.819877747446299e-10
95000,74931.81,2.708,15,46,0.02269515760417562
125000,48999.25,2.708,29,247,4.05912799120415
300000,284166.635,2.708,26,25,1.7280416658031754
244500,241646.895,2.708,27,6,0.009039473079610616
250000,144950.125,2.708,16,93,34.42153349760338
170000,113599.12,2.708,24,122,41.490290942339925
230000,167134.385,2.979,18,74,29.242815662844805
127500,103494.49,2.708,17,48,0.021862469307961874
250000,161113.4,2.708,20,104,23.73216409381712
250000,220833.31,2.708,30,65,3.7845145910978317
300000,254000.0,2.708,27,72,2.7572220219299197
300000,176554.56,2.708,20,118,26.046445560001303
80000,70739.82,2.708,25,50,0.5716099136916455
225000,185244.46,2.708,16,42,0.06135962711414322
250000,137693.995,2.708,22,142,12.4729802304646
100000,86267.0,2.708,19,41,19.589681936980924
150000,132142.8,2.979,14,25,5.2170281111611985
240000,195000.0,2.708,22,66,4.18112707324326
150000,141769.71,2.708,30,32,0.025964888656744733
300000,277842.395,2.979,25,34,0.01507277274504304
125000,120783.145,2.708,29,19,0.03391428793838713
125000,58166.0,2.708,26,198,25.138421861222014
280000,276279.85,2.979,24,6,0.00890229461947456
150000,146223.6,2.708,21,9,6.7462350162968505
150000,139608.87,2.708,12,12,0.008408912108279765
150000,135683.725,2.708,30,54,0.04034667965606786
210000,208961.64,2.708,30,3,0.0030438315588980913
300000,275635.855,2.708,28,42,0.04712546238442883
300000,284210.52,2.708,15,12,9.729193390288856
125000,53357.625,2.708,23,182,5.548969058225339
125000,94685.31,2.708,24,93,2.871625236424734
300000,248071.795,2.708,23,65,38.4187806545815
150000,131250.075,2.708,20,40,3.958503136993386
190000,139717.3,2.979,30,138,0.38991651820833795
300000,294999.99,2.708,30,10,8.285443597298581
150000,91216.99,2.708,27,162,44.023520623057266
150000,141265.035,2.708,25,26,0.01666552122333087
300000,259512.26,2.708,20,43,0.0959337018430233
210000,179512.75,2.979,9,18,0.03637874871492386
50000,24583.435,2.708,25,182,1.6046384973815293
170000,155059.76,2.708,30,50,0.028999813919654116
150000,143500.0,2.979,23,18,17.840871601511026
150000,114945.365,2.708,24,90,4.447010571573628
200000,50000.15,2.708,20,193,1.0612311583026894
55000,47542.545,2.708,21,46,0.8437602477279142
250000,243750.01,2.708,26,12,27.246727204299532
182500,137860.87,2.708,27,109,8.233065296226414
350000,282230.365,2.708,24,76,33.77310900052544
125000,31301.305,2.979,20,194,26.234683768303512
115000,88166.62,2.979,8,25,28.045768336305628
250000,80898.615,2.979,16,141,22.897950346959988
250000,240261.6,2.708,30,23,0.03224727648193948
175000,158629.775,2.708,30,53,0.05984903094940819
215000,114577.715,2.708,21,139,8.548909319506492
142500,140608.285,2.708,30,8,0.0038665290048811585
215000,190588.455,2.979,15,26,0.04528024813043885
225000,187819.13,2.708,20,52,0.010776272043585777
300000,169635.435,2.708,24,153,42.99048803187907
150000,149077.62,2.979,19,2,0.002935250900918618
210000,192500.0,2.979,20,28,5.090070517442655
300000,285869.585,2.708,24,20,10.822627344809007
250000,206944.41,2.708,13,32,2.775352869735798
350000,307222.32,2.708,13,23,19.19946558692027
234500,187743.84,2.708,30,105,14.797893927054247
300000,259336.3,2.979,10,19,0.043046720122219995
160000,128000.08,2.708,22,70,0.8815141416998813
210000,200714.68,2.708,30,26,0.03498469010810368
250000,220276.58,2.708,27,57,1.3343514482548926
90000,77554.08,2.708,20,44,0.05333215159771498
150000,148165.89,2.708,29,7,0.014449481532210484
289000,288048.64,2.708,30,2,0.0024186288355849683
235500,203304.065,2.979,23,54,45.17388830607524
300000,274585.705,2.979,10,12,0.025053518009372056
250000,120833.23,2.708,20,143,14.910933363134973
350000,316625.565,2.708,26,44,0.10753246844979003
255000,249027.465,2.708,30,14,0.011375121714081615
125000,47854.61,2.708,26,221,5.01799473533174
65000,56175.6,2.708,25,58,0.03291874242131598
245000,223801.98,2.708,25,38,0.023781028750818223
300000,81906.025,2.979,22,210,73.65196379333793
300000,294000.0,2.979,29,12,4.5861438531428576
201500,151412.875,2.708,24,95,23.267854370642453
289500,288695.835,2.708,21,1,1.6394988631946035
270000,261824.95,2.708,30,18,0.06321276232483797
182500,109137.5,2.708,10,53,0.12104026079759933
112000,108415.575,2.708,30,19,0.015203918781480752
50000,45836.905,2.708,28,43,0.020804728868824895
250000,112499.89,2.708,21,159,6.030956341593992
300000,292593.365,2.708,29,14,0.02571516396710649
93500,91034.555,2.708,25,12,0.002738277631578967
300000,237257.31,2.708,14,42,0.08179966569878161
125000,90345.005,2.708,30,139,32.46562607145461
300000,291434.46,2.979,23,12,0.017386791470926255
150000,63126.805,2.708,28,229,12.787136406623176
247500,246276.22,2.708,30,3,0.0021588014787994325
150000,145871.165,2.708,27,14,0.021781097166240215
265000,254456.115,2.708,26,19,0.015709230909124017
350000,264802.855,2.708,10,33,23.38146978575969
125000,117831.15,2.708,14,12,0.018750872564851306
290000,275107.09,2.979,25,24,0.01373662066180259
300000,239134.67,2.708,19,59,1.9244175780331716
300000,281578.94,2.979,13,12,41.56078220659401
103000,77831.285,2.708,19,70,7.699891778087476
150000,148529.52,2.708,23,4,0.0035213150549679995
40000,34264.96,2.708,25,61,0.1057026640191907
150000,132458.09,2.708,21,40,0.059150721703190356
125000,98815.92,2.708,22,73,4.030179219102138
125000,99196.955,2.708,27,94,5.995670837190119
150000,149610.205,2.708,22,1,0.0009482825407758355
60000,53467.985,2.708,30,61,0.06912157237093197
125000,40486.455,2.708,16,140,1.4025820802344242
140000,131563.56,2.708,30,35,0.040240153641207144
150000,134166.73,2.708,27,51,9.271557345724432
150000,138815.785,2.708,21,26,1.0694480302918237
350000,251841.01,2.708,11,42,26.062635059672175
275000,114489.485,2.979,24,196,73.03558840275218
150000,132916.735,2.708,23,44,1.0425488613545895
300000,285827.7,2.979,17,13,0.0017324818763881922
300000,294986.23,2.979,25,8,0.006010435754433274
310000,283917.92,2.708,30,48,0.02174817700870335
285000,273499.86,2.979,25,19,0.027871346625033766
150000,130952.32,2.979,27,63,17.729872916039312
55000,48200.395,2.708,19,37,11.094392382437945
150000,137738.46,2.708,25,36,0.009667556150816381
200000,152777.825,2.708,23,86,18.984556906594662
136000,131882.18,2.708,30,18,0.014803465455770493
175000,158629.77,2.708,30,53,0.054849030944751576
150000,147500.0,2.979,29,10,5.561044271162245
174500,84875.685,2.708,26,192,20.118532156964648
187500,0.0,2.708,8,96,1.3642420526593926e-09
300000,288333.31,2.708,30,23,19.42869673174573
150000,149023.185,2.708,25,3,0.0012188481050543487
85000,83153.88,2.708,30,13,0.011813500808784738
255000,235621.23,2.708,6,6,26.2943936145748
300000,286294.855,2.979,23,19,0.030751094105653465
107500,94210.505,2.708,19,37,21.042448747481103
95000,85389.505,2.708,30,57,0.05518021479656454
240000,104000.0,2.979,20,156,9.625093424750958
100000,96182.97,2.979,25,18,0.006769209518097341
300000,291071.45,2.708,23,12,9.373188849829603
85000,83871.62,2.708,30,8,0.009097158123040572
149500,144197.29,2.708,30,21,0.030028231733012944
250000,213541.725,2.979,29,79,17.336838405404706
285000,264714.95,2.708,30,41,0.09670640155673027
200000,177922.405,2.708,28,56,2.626510230504209
125000,101562.425,2.708,22,66,2.10267035063589
250000,195281.645,2.708,6,17,3.341455381276319
300000,172587.18,2.708,26,165,90.8226115219586
300000,273214.655,2.708,20,29,0.06667641340754926
121000,119190.465,2.708,30,9,0.0017629385401960462
100000,49431.96,2.708,17,117,11.75777078873216
110000,98661.15,2.708,30,58,0.10410429346666206
250000,52465.445,2.708,6,58,32.17174395533948
300000,287499.975,2.708,13,8,1.3053321433835663
80000,77852.735,2.708,30,16,0.008872868624166586
110000,106925.28,2.708,28,15,0.00909775479522068
150000,77471.36,2.708,7,43,0.3672875188640319
160000,82666.57,2.708,21,143,0.13556742623040918
350000,290500.085,2.708,28,83,31.623161107010674
125000,93512.37,2.708,14,50,19.635034397579147
255000,239056.625,2.979,25,29,0.001919014408485964
125000,101722.09,2.708,30,99,15.267299858096521
70000,60625.22,2.708,19,40,4.308374814194394
250000,211391.41,2.708,29,80,26.654080030479236
125000,118364.81,2.708,30,31,0.07297818179358728
125000,110948.075,2.708,24,46,7.587767663382692
250000,52192.52,2.708,23,233,6.936243521617143
150000,132500.07,2.708,30,65,2.186708754656138
100000,56457.83,2.708,16,96,2.8404086705777445
150000,144081.845,2.708,28,21,0.040520628448575735
300000,270003.5,2.979,15,23,0.01694238476920873
300000,234722.07,2.979,10,30,0.07048452363233082
141000,127005.645,2.708,30,56,0.05729796187370084
125000,121010.53,2.708,29,18,0.0335411281848792
125000,115104.135,2.979,29,45,34.86834131597425
165000,143733.96,2.708,18,36,2.797924631391652
125000,108473.805,2.708,21,45,33.122248155486886
160000,139111.085,2.708,26,59,1.8254443336918484
50000,47833.355,2.708,28,23,0.1538418746276875
250000,154314.405,2.708,28,166,40.13087495759828
80000,46719.955,2.708,8,43,0.09342192982148845
300000,214825.255,2.708,9,34,2.858641021681251
250000,202777.74,2.708,13,35,67.17709277805989
50000,42672.32,2.708,30,80,2.840718904917594
150000,145363.585,2.708,21,11,0.009839633014053106
180000,87852.735,2.708,13,88,3.9969212901050923
248500,212605.57,2.708,23,55,26.458736168511678
300000,277941.15,2.979,28,40,19.43620847456623
120000,95034.22,2.521,5,13,481.6410533891176
175000,77511.225,2.708,9,64,0.6566944093938218
95000,94214.995,2.708,30,5,0.007331754139158875
200000,168179.44,2.708,12,27,2.712327772809658
200000,156666.58,2.708,21,71,5.434476155060111
63500,41112.25,2.708,6,27,11.544963610722334
150000,141071.45,2.979,27,31,6.874758304358693
115000,102821.02,2.979,22,40,0.0404028923221631
110000,80208.225,2.708,15,58,2.4384937138238456
110000,100332.85,2.708,30,50,0.08288223252748139
109000,93883.355,2.708,24,56,0.02140427527774591
300000,279250.51,2.979,21,25,0.01452832279028371
250000,180867.73,2.708,28,127,42.25949591107201
150000,142033.235,2.708,28,28,0.06094556857715361
125000,108242.905,2.979,11,21,2.329630266642198
215000,168840.69,2.979,30,116,33.596043255587574
300000,207770.04,2.979,23,111,16.704301633231808
150000,149375.0,2.708,26,2,11.11046459787758
300000,294117.64,2.979,26,10,39.071473638527095
200000,64364.865,2.708,7,59,23.356795469560893
215000,75607.37,2.708,8,65,8.35857810730522
103000,100284.06,2.708,25,12,0.007775856662192382
300000,252556.485,2.708,27,74,30.634828857757384
200000,159699.28,2.708,15,44,0.12252969015389681
249000,87894.7,2.708,14,117,34.88207346307172
150000,147217.575,2.708,24,8,0.011063440033467487
115000,113658.065,2.708,27,6,0.011975298970355652
300000,232500.0,2.708,14,45,3.050944611430168
170000,154739.865,2.708,30,51,0.031304111442295834
